char_location,fragment,keyword,kw_start,metaphorical,project_id,type
2216.0,"en pox from replicating, because his immune system was less likely to be able to fight it than others. His surgery was moved back a week to make sure he was no longer ",fight,81.0,True,23cb574486ac02da49b9f4ee58f1d0a6,battle
6989.0," and as you can see by the photos, he does not stop smiling but with such a long fight ahead until this is hopefully over in May of 2019, we just want to make it easie",fight,81.0,True,23cb574486ac02da49b9f4ee58f1d0a6,battle
7963.0, a small amount would help our beautiful Wissmanns through their babies toughest fight yet!,fight,81.0,True,23cb574486ac02da49b9f4ee58f1d0a6,battle
6553.0,"long one but we thought if you take the time to hear out his story and the harsh journey he has been on so far, from the start until now, you can imagine how exhausting,",journey,81.0,True,23cb574486ac02da49b9f4ee58f1d0a6,journey
,,,,,77fdce96bd4916c6d2af9c95727b2154,none
233.0,"ter, a daughter, a friend, and a ""fur mommy"" to Vinnie and Leo.  Jennie has been fighting brain cancer since January 2010 with 2 surgeries, chemotherapy, radiation, and h",fighting,81.0,True,8601ccad75ef40b33bc70b3b153fab32,battle
863.0,"mpact her ability to speak, walk, and coordinate movements.  Jennie continues to fight the good fight with immunotherapy treatments, speech and physcial therapy.Those ",fight,81.0,True,8601ccad75ef40b33bc70b3b153fab32,battle
878.0,"ty to speak, walk, and coordinate movements.  Jennie continues to fight the good fight with immunotherapy treatments, speech and physcial therapy.Those who have known ",fight,81.0,True,8601ccad75ef40b33bc70b3b153fab32,battle
362.0,emia. This sweet thoughtful 6 year old girl needs prayers and support so she can fight this! She will have chemotherapy for 3 years and will be homebound for the first,fight,81.0,True,c799976b6d6b9d02a805acbb5a257292,battle
1239.0,"al in Vermont.  He's in great hands for this long process.  Abe is determined to beat this, and not to lose his eye or potentially his life. He has a long road ahead ",beat,81.0,True,48c02f07df5504aced3a59f5ce2dbfaf,battle
,,,,,f9d5cc893de023604f261a4913bc8241,none
337.0,"et medical expenses through the diagnoses process.  Please help Kim through this journey to wellness, any donation helps and is greatly appreciated.  Thank you!!!!",journey,81.0,True,fbac23bd4465c33082b4271bd9abc6f4,journey
1698.0,"ed the same surgery on Lance Armstrong. There is no doubt that this fighter will beat this with his strength and amazing attitude, but he needs our help. During this ",beat,81.0,True,44d67439fdfb9da7ee6c23bde991080f,battle
,,,,,1a9efe6b75b1b6710da524306a7eeb02,none
4478.0,ng for an integrated approach – one that addresses the entire body and mind - to fight the cancer rather than the standard protocol of radiation and chemo therapy. Our,fight,81.0,True,343fbff77aefe722525f69477d391cd0,battle
2607.0,to be stage IV lung cancer. She never smoked and took great care of herself. She fought very hard to get better and tried to comply with all doctor demands. She did it ,fought,81.0,True,343fbff77aefe722525f69477d391cd0,battle
5135.0,"to travel to Vienna, Austria for 5 weeks. We all feel this is his best option in battling his cancer.More on Mark:Mark and I grew up in Dearborn, Michigan, and attended S",battling,81.0,True,343fbff77aefe722525f69477d391cd0,battle
86.0,"with heavy hearts, our family shares with you the passing of Cindi, who lost her battle with cancer.Cindi Peecher is mother to two fantastic children, Mark William (20)",battle,81.0,True,343fbff77aefe722525f69477d391cd0,battle
1976.0,"ian of course) or filtered water, along with minerals and vitamins are the right path to a healthy life. So, she set her family out on this path a little over 7 years",path,81.0,False,343fbff77aefe722525f69477d391cd0,journey
2035.0,"itamins are the right path to a healthy life. So, she set her family out on this path a little over 7 years ago. She has taught them well and they will continue to li",path,81.0,False,343fbff77aefe722525f69477d391cd0,journey
,,,,,458ddf3c80c652fe9fe74b6f5457804f,none
,,,,,2517106428cdad74477f3596ecf4c442,none
,,,,,1a3948a7abdba0a72d5961f69a8c0cc5,none
2045.0,"t does not always stay down when beaten. Sarah is now 33 years old, and again is fighting the battle of her life. She has just been diagnosed with Stage 4 Cancer,  since ",fighting,81.0,True,9793082be33a9d83cbddbe86692e75a3,battle
2187.0,"with Stage 4 Cancer,  since some has spread to her bone. She's not giving up the fight, and is ready to take it on again, but financially she is suffering greatly, sti",fight,81.0,True,9793082be33a9d83cbddbe86692e75a3,battle
2353.0,"ill paying for the first round with this unrelentless foe.  She will continue to fight with the strength, humor, and tenacity that is in every fiber of her being. She'",fight,81.0,True,9793082be33a9d83cbddbe86692e75a3,battle
2658.0,"would ask for that help for her. Anything to help ease some of the burden of the fight that she is now facing. Please ""like"" and share Sarah's story.  We appreciate yo",fight,81.0,True,9793082be33a9d83cbddbe86692e75a3,battle
344.0,"y is of a young woman's journey through a life experience that is an extradinary battle, with a foe that no one wants to engage, but one that with strength, love, and p",battle,81.0,True,9793082be33a9d83cbddbe86692e75a3,battle
2058.0,"ways stay down when beaten. Sarah is now 33 years old, and again is fighting the battle of her life. She has just been diagnosed with Stage 4 Cancer,  since some has sp",battle,81.0,True,9793082be33a9d83cbddbe86692e75a3,battle
1997.0,"nately, we all know that Cancer is a disease that does not always stay down when beaten. Sarah is now 33 years old, and again is fighting the battle of her life. She ha",beaten,81.0,True,9793082be33a9d83cbddbe86692e75a3,battle
451.0," one wants to engage, but one that with strength, love, and perserverance can be beat. My beautiful daughter, Sarah, was diagnosed with breast cancer at the age of 29",beat,81.0,True,9793082be33a9d83cbddbe86692e75a3,battle
1866.0,"ntal Psychology. She continued to live and love, and with that unbreakable smile beat the cancer that threatened her life.  Unfortunately, we all know that Cancer is ",beat,81.0,True,9793082be33a9d83cbddbe86692e75a3,battle
287.0,"ound reverberating throughout your whole being. This story is of a young woman's journey through a life experience that is an extradinary battle, with a foe that no one ",journey,81.0,True,9793082be33a9d83cbddbe86692e75a3,journey
1198.0,"ge and beyond, not that of a young 29 year old woman. Alarmingly throughout this journey, she was to discover how common younger and younger woman were being diagnosed w",journey,81.0,True,9793082be33a9d83cbddbe86692e75a3,journey
3280.0,on March 21st of 2013 and we felt like the luckiest family on earth! Our son had fought a valiant battle with one of the most deadly forms of childhood cancer and he wo,fought,81.0,True,6959d9879caf0e8131e2d68ce50468cb,battle
3297.0,2013 and we felt like the luckiest family on earth! Our son had fought a valiant battle with one of the most deadly forms of childhood cancer and he won! We all won! To,battle,81.0,True,6959d9879caf0e8131e2d68ce50468cb,battle
7961.0, for keeping Jayson in your thoughts and prayers and for making a very difficult journey a little bit easier.The Brown FamilyOn October 10th 2013 at 12:07 A.M our precio,journey,81.0,True,6959d9879caf0e8131e2d68ce50468cb,journey
,,,,,e48eb2601b2547edd3cb06a49fab0f0d,none
,,,,,23b63ae32f09b51c4dbbfea411fa3c72,none
,,,,,c8ec6ff0e35d656f6d28b8064e98032f,none
,,,,,5854c03b12bafda0642b92f69d7c2d96,none
,,,,,3cfa390672ffe2cedf603122698b2b32,none
9.0,Joshua is fighting  Ewing's Sarcoma which is a bone cancer.  He literally has holes in his bones wh,fighting,10.0,True,5660571761001f23c6a1318b42ee28fa,battle
676.0,p with the funds to pay for them. So I guess as a frustrated parent and tired of fighting the insurance system and seeing my son in pain I am asking for help to get him t,fighting,81.0,False,5660571761001f23c6a1318b42ee28fa,battle
326.0, a challenge in itself and I have taken a year off work to help him through this fight. He has 2 vertebrae fractures in his neck and a fractured shoulder which is caus,fight,81.0,True,5660571761001f23c6a1318b42ee28fa,battle
115.0,latorio) lives in remote Halawa Valley on the Hawaiian island of Molokai. She is fighting cancer and needs help covering treatment expenses.(Dianna Solatorio with her fam,fighting,81.0,True,bf6aec6157b8cb1f9f2a29d9fac9921d,battle
921.0,"able for viewing online:   https://vimeo.com/145527601/85067217adDianna has been fighting bouts of skin cancer, in the form of Squamous Cell Carcinoma, for over 10-years.",fighting,81.0,True,bf6aec6157b8cb1f9f2a29d9fac9921d,battle
1481.0,"laugh. Any unused funds will be donated towards another gofundme of a woman also fighting this battle. We WILL beat this! We love you, Kara! #fuckcancer",fighting,81.0,True,2ddf127574a81b275c308480c056863a,battle
1495.0,"sed funds will be donated towards another gofundme of a woman also fighting this battle. We WILL beat this! We love you, Kara! #fuckcancer",battle,81.0,True,2ddf127574a81b275c308480c056863a,battle
1511.0,"e donated towards another gofundme of a woman also fighting this battle. We WILL beat this! We love you, Kara! #fuckcancer",beat,81.0,True,2ddf127574a81b275c308480c056863a,battle
,,,,,2b755a048777ee6ff524644da9531e1f,none
,,,,,2e691ce90c6633f59084453d7fc121f8,none
,,,,,1326001c69b3af0f6436419aef1ab9da,none
,,,,,42ccca514dfdc124e1ef9e66c404ab8e,none
183.0, to write this as I sit in her room and wait for the Lord to take her home.After fighting cancer for 7 years a tragic event happened.On Tuesday the 15th of January 2019 m,fighting,81.0,True,fe6f123f44898060dc233e36a1cc26fd,battle
1116.0,"d treatment, bills, hospital and doctors visits and all the other necessities in fighting this disease. A mother is irreplaceable and I want her to be around for a very l",fighting,81.0,True,03d9a3b4cd7e2875edc7577f2a1c3143,battle
1002.0,"omodation) .So we are asking for your help to raise and donate funds towards her fight against Cancer. To help fund treatment, bills, hospital and doctors visits and a",fight,81.0,True,03d9a3b4cd7e2875edc7577f2a1c3143,battle
604.0, cancer is something I hope nobody experiences and if you are I pray you win the fight. Thank you for taking the time out of your day to read this. Have a wonderful an,fight,81.0,True,8b250e98bf8ee267f011c84a6bdba058,battle
40.0,As many of you are aware my mom has been battling breast cancer for years. She has had surgery not too long ago and the doctors to,battling,41.0,True,8b250e98bf8ee267f011c84a6bdba058,battle
156.0,he has had surgery not too long ago and the doctors told her once again that the battle of breast cancer continues. She is scheduled for her surgery at the end of Janua,battle,81.0,True,8b250e98bf8ee267f011c84a6bdba058,battle
596.0,. Breast cancer is something I hope nobody experiences and if you are I pray you win the fight. Thank you for taking the time out of your day to read this. Have a wo,win,81.0,True,8b250e98bf8ee267f011c84a6bdba058,battle
,,,,,bb4ec18503cfabb981e36f9de7f5c28d,none
,,,,,239541e14e188278342f2f22fb2f3c99,none
268.0,ng 2.  In December of 2016 Kaimi was diagnosed with Stage 4 Kidney Cancer. Kaimi fought a courageous battle. Unfortunately due to the circumstances Kaimi did not have a,fought,81.0,True,f10f629875ee1355277bdc1b431f403f,battle
288.0,f 2016 Kaimi was diagnosed with Stage 4 Kidney Cancer. Kaimi fought a courageous battle. Unfortunately due to the circumstances Kaimi did not have any Life Insurance. P,battle,81.0,True,f10f629875ee1355277bdc1b431f403f,battle
,,,,,b3e63824ccc5047630f1242e8bb4f98f,none
1707.0,"s hair and a fragile immune system, but still alive. More than alive really; I'm fighting. The now 34 year old with stage 2a cervical cancer just wrapped up planning a $5",fighting,81.0,True,d034266f7c1a902ba08600c2bce100a7,battle
2202.0,"t, I’m not my dear friends. 

My life is anything but what it seems. This cancer fight is more than a battle of the body and mind. As if getting through a round of che",fight,81.0,True,d034266f7c1a902ba08600c2bce100a7,battle
2223.0,"iends. 

My life is anything but what it seems. This cancer fight is more than a battle of the body and mind. As if getting through a round of chemo and immunotherapy i",battle,81.0,True,d034266f7c1a902ba08600c2bce100a7,battle
1106.0,"mo is finished and has many months of recovery ahead. We are hoping that she can beat this cancer, and we refuse to let it take her down, mentally, physically or fina",beat,81.0,True,26b867bcf3a3f6651a2a881db1ed8601,battle
1287.0,"e asking for your assistance to help her get back on track, stay in her home and beat this cancer!!  Any donation will help and is greatly appreciated. No matter what",beat,81.0,True,26b867bcf3a3f6651a2a881db1ed8601,battle
