donation,cond_sex,cond_metaphor,past_donations,urgent,sympathy,self_cancer,ff_cancer,gender,education,socioeconomic,age
42,male,literal,1,6,4,Y,Y,OO,M,50-75k,45
32,female,journey,9,4,2,N,N,M,B,75-100k,46
21,male,literal,0,6,6,N,N,M,HS,50-75k,42
25,female,journey,9,5,5,Y,N,OO,D,<10k,37
15,male,battle,0,4,5,OO,Y,M,HS,25-50k,20
50,female,journey,1,6,5,N,Y,OO,P,OO,29
0,female,battle,11,6,6,OO,N,F,D,25-50k,49
0,male,literal,0,5,6,Y,OO,F,P,>150k,53
46,female,literal,2,6,6,OO,Y,M,<HS,>150k,66
40,male,battle,1,6,6,OO,N,OO,B,OO,18
8,male,literal,5,6,5,N,N,F,M,100-150k,41
25,female,literal,21,5,6,N,OO,M,P,OO,51
18,male,journey,0,6,6,Y,N,M,HS,50-75k,58
9,female,journey,0,2,6,N,N,F,P,<10k,34
39,male,literal,8,5,5,N,N,M,<HS,75-100k,30
13,female,battle,5,5,6,N,Y,M,<HS,75-100k,36
19,male,literal,9,4,6,N,Y,F,A,100-150k,18
25,male,battle,0,6,6,Y,N,F,HS,<10k,71
13,male,literal,4,6,6,N,Y,OO,OO,OO,40
19,male,literal,6,6,6,Y,N,M,<HS,>150k,74
39,female,journey,1,6,6,N,N,OO,M,>150k,61
50,female,journey,3,6,6,N,Y,F,A,10-25k,27
15,female,battle,0,6,6,N,N,M,D,OO,33
3,female,battle,6,6,6,Y,Y,M,M,<10k,71
11,male,journey,0,6,6,Y,N,NB,OO,75-100k,19
15,female,journey,1,6,6,N,N,F,D,100-150k,73
25,male,literal,6,6,6,N,N,F,<HS,75-100k,65
40,female,journey,0,6,4,Y,Y,OO,D,<10k,68
31,male,battle,5,6,6,N,N,F,D,10-25k,48
20,male,battle,3,6,2,Y,Y,NB,HS,>150k,69
0,male,journey,8,6,4,N,Y,OO,<HS,>150k,76
38,female,literal,8,6,5,N,N,M,OO,75-100k,34
20,male,literal,1,6,6,N,Y,M,B,100-150k,56
33,female,journey,13,6,5,OO,N,M,OO,10-25k,48
41,male,literal,3,5,5,N,OO,F,HS,75-100k,66
2,male,journey,2,6,6,N,Y,M,M,OO,41
0,male,battle,0,5,6,N,N,M,D,25-50k,69
21,male,journey,0,5,5,N,Y,F,<HS,25-50k,52
12,female,literal,9,6,6,N,N,M,D,OO,24
25,male,journey,1,6,6,OO,Y,F,HS,50-75k,20
0,male,literal,0,6,6,N,Y,M,A,<10k,63
45,male,literal,12,6,6,N,N,F,B,<10k,53
23,female,battle,3,5,6,N,OO,F,HS,100-150k,68
25,male,literal,8,4,5,N,Y,M,B,>150k,40
34,male,journey,0,6,5,N,Y,M,<HS,25-50k,23
40,female,literal,2,6,5,N,Y,NB,B,100-150k,63
36,male,literal,1,6,6,Y,Y,M,OO,<10k,23
20,male,journey,22,6,5,Y,N,M,A,>150k,41
23,female,journey,5,6,6,Y,Y,M,A,10-25k,22
36,female,battle,0,5,6,N,OO,F,M,25-50k,78
0,male,literal,0,6,3,N,N,NB,P,25-50k,72
27,female,literal,3,6,6,N,N,OO,<HS,OO,59
37,male,journey,9,5,6,Y,N,M,D,100-150k,42
9,female,literal,0,6,6,N,Y,F,B,10-25k,25
2,male,literal,3,6,6,N,Y,M,B,75-100k,58
29,female,literal,1,5,6,N,Y,M,M,25-50k,44
14,female,literal,0,6,6,Y,Y,M,P,100-150k,70
35,male,literal,2,6,6,N,Y,M,P,10-25k,77
25,female,battle,0,6,4,N,N,F,P,50-75k,78
49,female,journey,2,6,5,N,N,M,A,10-25k,57
41,male,battle,0,5,6,Y,Y,M,<HS,25-50k,38
38,female,journey,7,5,5,N,Y,F,<HS,75-100k,75
47,male,battle,5,6,5,Y,Y,M,D,<10k,43
27,female,journey,3,6,6,N,N,F,B,75-100k,53
38,male,battle,3,6,5,Y,Y,M,A,<10k,22
50,female,battle,0,6,6,N,N,M,A,100-150k,71
8,female,journey,6,4,6,N,Y,F,OO,10-25k,73
31,male,journey,2,5,5,N,N,F,A,10-25k,39
25,female,journey,1,4,6,N,N,OO,D,>150k,40
12,male,literal,4,5,6,Y,N,M,<HS,>150k,75
50,male,battle,0,6,4,N,Y,M,A,25-50k,47
24,male,literal,2,6,5,N,N,M,M,50-75k,53
21,male,journey,8,6,6,N,Y,M,D,50-75k,60
3,female,battle,3,6,5,Y,Y,F,A,OO,65
9,male,battle,5,6,5,N,N,F,HS,100-150k,20
37,female,journey,10,6,6,N,OO,M,M,<10k,19
25,female,battle,9,6,4,N,N,M,<HS,50-75k,73
9,female,journey,3,5,6,N,Y,M,P,75-100k,35
12,female,battle,0,6,6,N,Y,F,M,<10k,20
25,female,battle,0,6,5,N,N,M,OO,50-75k,54
0,male,literal,14,6,6,N,Y,M,OO,<10k,58
13,male,literal,13,6,5,N,Y,OO,A,25-50k,43
25,female,battle,11,6,6,N,Y,M,HS,OO,74
23,female,literal,4,6,6,N,Y,F,HS,OO,61
36,female,journey,9,2,6,N,Y,F,OO,50-75k,50
0,female,battle,1,5,6,N,Y,M,B,100-150k,65
39,female,literal,1,6,5,OO,N,OO,B,25-50k,64
4,male,battle,3,6,6,N,N,F,HS,OO,43
35,male,literal,8,6,6,N,N,M,A,10-25k,22
5,female,journey,1,6,5,Y,Y,F,M,25-50k,37
37,female,literal,1,6,6,N,N,M,HS,25-50k,69
7,female,battle,5,6,6,OO,OO,F,OO,100-150k,58
6,female,journey,5,4,4,N,Y,F,<HS,OO,46
18,female,literal,4,6,6,N,N,F,D,100-150k,42
18,female,journey,9,6,6,Y,Y,OO,D,10-25k,71
40,female,journey,1,6,5,Y,Y,NB,P,<10k,78
25,female,journey,2,4,6,N,N,F,D,75-100k,42
14,female,literal,0,4,5,Y,Y,F,A,25-50k,69
35,male,battle,2,6,6,N,Y,F,D,10-25k,74
2,female,journey,2,6,5,N,N,F,M,100-150k,76
9,male,literal,2,6,6,N,Y,M,<HS,75-100k,66
39,female,journey,2,6,6,N,OO,F,D,100-150k,20
50,male,battle,0,6,1,N,N,NB,P,>150k,51
43,female,battle,0,6,6,N,Y,M,OO,OO,67
0,female,literal,3,6,6,N,Y,F,A,100-150k,66
43,female,battle,1,6,6,Y,Y,M,P,OO,20
25,male,journey,15,4,6,N,N,F,<HS,50-75k,55
41,female,battle,0,5,2,N,N,NB,HS,10-25k,38
25,female,battle,6,6,5,N,OO,M,B,100-150k,40
40,male,literal,1,6,6,N,N,F,<HS,10-25k,21
0,male,battle,2,4,4,N,Y,M,HS,50-75k,79
50,male,battle,17,6,5,N,Y,OO,P,<10k,51
46,male,journey,1,6,6,N,Y,F,<HS,OO,49
25,female,battle,8,6,5,N,Y,M,D,OO,77
33,female,literal,0,5,6,N,N,F,A,OO,76
36,male,journey,4,6,4,N,N,F,A,OO,25
0,female,literal,0,6,6,N,OO,F,OO,50-75k,35
50,female,journey,3,6,4,N,N,M,A,100-150k,48
22,female,journey,9,6,6,N,Y,F,B,75-100k,62
50,male,journey,6,6,5,N,N,M,<HS,10-25k,72
10,female,journey,1,6,3,N,OO,M,A,10-25k,43
50,female,battle,8,6,6,N,N,F,D,10-25k,61
28,female,battle,1,6,6,N,Y,F,A,50-75k,44
19,female,literal,7,6,5,Y,N,M,<HS,OO,54
2,male,literal,1,6,6,OO,Y,M,HS,75-100k,29
3,male,journey,3,5,2,Y,Y,F,A,>150k,59
27,male,journey,1,6,6,OO,N,F,HS,10-25k,23
33,male,journey,2,6,6,N,N,F,M,100-150k,30
25,male,journey,1,6,5,N,Y,F,P,75-100k,32
45,male,battle,22,3,6,Y,N,M,D,10-25k,51
6,male,literal,10,5,5,OO,N,F,D,10-25k,51
39,female,battle,12,6,6,N,OO,F,A,<10k,20
50,female,literal,5,5,6,N,N,M,M,25-50k,43
48,male,battle,1,5,6,N,OO,NB,<HS,<10k,27
50,male,literal,9,6,5,N,N,M,HS,OO,65
50,male,literal,5,5,5,N,Y,M,<HS,100-150k,73
44,female,literal,1,5,3,N,Y,M,D,<10k,66
42,female,literal,17,4,5,N,Y,F,A,OO,33
25,female,journey,0,6,6,N,N,F,M,75-100k,67
11,male,journey,11,6,6,N,Y,M,OO,10-25k,43
42,male,literal,11,6,6,N,N,M,OO,<10k,36
0,male,literal,7,5,6,N,N,M,<HS,OO,28
36,female,literal,0,6,6,N,OO,NB,M,10-25k,36
0,male,journey,2,6,6,N,N,M,B,OO,39
25,female,journey,2,6,5,N,N,M,D,100-150k,34
0,male,journey,4,6,6,N,N,F,M,OO,61
36,female,journey,1,6,6,N,Y,F,OO,75-100k,64
50,male,journey,0,5,6,Y,Y,F,M,100-150k,52
25,female,literal,7,5,6,N,N,F,P,25-50k,65
16,female,battle,2,5,6,N,N,F,D,25-50k,74
35,male,literal,11,5,4,Y,Y,M,OO,OO,63
25,female,literal,1,6,6,Y,N,M,<HS,50-75k,59
39,male,literal,3,6,6,N,Y,M,D,<10k,68
13,male,battle,3,6,6,N,Y,M,OO,75-100k,35
34,male,journey,3,6,6,OO,Y,F,P,<10k,39
22,male,literal,19,5,6,N,Y,M,D,75-100k,67
0,female,battle,4,6,6,Y,N,NB,P,<10k,69
28,male,literal,4,6,6,N,N,F,HS,75-100k,79
16,male,literal,7,6,6,N,N,M,<HS,<10k,71
3,male,journey,3,5,5,N,Y,M,<HS,>150k,79
36,female,battle,5,6,4,N,OO,OO,M,100-150k,72
26,male,battle,0,6,5,N,N,F,<HS,75-100k,60
1,male,literal,4,6,5,N,Y,M,D,10-25k,50
0,male,battle,1,4,6,Y,Y,F,M,10-25k,48
0,male,journey,15,6,6,OO,N,OO,M,10-25k,66
50,male,literal,5,6,6,N,N,F,M,100-150k,29
50,male,literal,3,4,6,N,Y,M,B,10-25k,43
32,male,literal,0,6,6,N,N,F,A,50-75k,55
38,male,literal,2,6,3,Y,Y,F,D,OO,24
37,male,literal,9,5,6,OO,N,F,<HS,75-100k,71
33,male,journey,0,6,6,Y,N,M,D,50-75k,48
37,female,journey,9,6,6,N,N,F,<HS,75-100k,44
8,male,literal,2,6,6,N,OO,F,A,100-150k,71
34,male,literal,4,6,4,N,N,F,B,25-50k,66
39,male,journey,2,5,6,N,N,M,M,>150k,60
2,female,battle,10,6,6,N,N,M,HS,10-25k,63
12,male,journey,3,6,6,N,Y,F,B,OO,40
50,female,battle,0,6,6,N,N,OO,P,50-75k,60
31,male,literal,12,5,6,Y,N,OO,HS,25-50k,60
35,female,battle,8,6,6,N,Y,M,B,10-25k,59
30,male,journey,1,6,6,N,N,M,P,<10k,30
0,male,journey,1,5,5,N,OO,M,P,75-100k,48
25,female,battle,8,4,6,N,Y,OO,OO,<10k,54
35,female,journey,1,6,6,N,Y,F,M,100-150k,71
30,male,journey,0,5,6,Y,OO,M,M,50-75k,35
27,male,journey,0,6,5,N,OO,M,HS,>150k,55
0,male,journey,0,5,4,Y,Y,F,A,50-75k,63
4,female,literal,0,6,5,N,OO,F,A,<10k,76
35,female,battle,1,6,3,N,N,NB,B,OO,43
36,female,literal,2,4,5,N,N,M,D,75-100k,71
0,male,journey,3,5,4,N,N,F,<HS,50-75k,35
35,male,battle,1,6,6,N,N,M,HS,OO,30
35,male,literal,6,4,6,N,N,M,P,>150k,73
40,male,battle,1,4,6,OO,Y,M,M,OO,36
44,male,battle,6,5,6,N,N,M,<HS,50-75k,33
49,female,literal,0,6,5,N,N,F,<HS,100-150k,58
19,female,journey,16,6,6,OO,N,NB,<HS,>150k,73
0,female,journey,8,5,6,N,Y,F,HS,50-75k,57
39,female,literal,3,5,6,N,Y,OO,D,100-150k,33
25,female,battle,1,6,6,N,N,F,HS,10-25k,65
42,male,battle,3,6,6,N,Y,F,HS,100-150k,18
34,male,journey,7,6,5,N,N,NB,B,25-50k,44
5,female,battle,7,6,6,N,OO,F,M,<10k,48
14,female,literal,0,5,5,Y,N,F,OO,OO,50
8,male,literal,5,6,6,N,N,M,HS,OO,50
50,female,journey,9,6,2,N,N,M,B,100-150k,52
5,female,literal,10,5,5,N,N,F,P,75-100k,56
39,male,battle,5,4,5,N,Y,F,P,25-50k,50
23,male,literal,2,6,6,N,Y,F,M,>150k,58
25,female,journey,10,6,6,N,Y,OO,A,75-100k,50
50,male,literal,8,4,0,Y,N,F,D,>150k,33
50,male,journey,3,5,6,Y,Y,M,HS,50-75k,21
32,female,battle,1,6,6,N,N,M,A,<10k,45
25,female,battle,6,6,5,N,Y,OO,P,75-100k,37
50,female,battle,3,4,3,OO,OO,F,B,<10k,42
4,male,literal,1,3,5,N,N,M,A,10-25k,77
25,female,battle,10,6,5,N,N,NB,B,OO,20
0,male,battle,2,5,5,N,N,NB,OO,50-75k,52
24,female,battle,0,5,6,Y,N,M,P,25-50k,67
14,male,literal,0,6,6,N,N,F,D,75-100k,68
5,male,journey,2,6,6,N,OO,F,A,<10k,35
50,male,journey,1,6,6,N,N,M,A,10-25k,46
32,female,literal,2,6,6,Y,N,M,B,OO,19
40,male,literal,24,6,6,N,N,F,OO,OO,49
39,male,literal,7,4,6,N,N,M,A,OO,25
0,male,journey,0,5,6,N,N,M,P,>150k,74
31,male,battle,10,6,6,N,N,F,P,OO,63
36,female,battle,1,5,6,N,OO,OO,D,<10k,19
11,female,battle,5,3,6,N,OO,M,<HS,50-75k,78
22,female,battle,22,3,6,N,Y,NB,OO,25-50k,37
50,male,literal,10,5,6,Y,N,OO,<HS,25-50k,72
30,female,journey,3,5,4,OO,N,F,<HS,<10k,28
27,female,journey,5,6,5,N,N,M,M,<10k,43
50,male,battle,6,4,6,OO,Y,M,HS,>150k,19
2,male,journey,1,6,6,N,N,F,B,100-150k,54
47,female,battle,4,6,6,Y,N,M,OO,>150k,71
32,male,journey,1,6,6,N,Y,F,HS,OO,45
12,female,journey,3,6,6,OO,Y,M,OO,10-25k,42
0,female,journey,7,5,6,N,N,F,A,50-75k,54
23,male,journey,2,5,6,N,Y,F,M,50-75k,49
13,female,literal,1,6,6,N,OO,F,OO,25-50k,37
50,male,literal,2,6,4,N,Y,F,<HS,10-25k,65
5,male,literal,2,5,2,N,N,M,A,100-150k,68
11,male,literal,13,5,6,N,N,F,HS,<10k,79
34,male,journey,4,6,6,N,Y,F,B,50-75k,35
24,female,literal,1,6,5,N,Y,F,B,25-50k,63
36,male,literal,1,5,2,N,N,M,<HS,100-150k,65
8,female,literal,1,5,6,N,Y,F,HS,25-50k,18
42,male,journey,10,6,5,N,Y,F,M,<10k,25
24,male,battle,0,6,6,N,OO,F,<HS,25-50k,70
47,male,battle,4,6,6,N,N,M,HS,<10k,65
33,male,battle,0,6,4,N,N,OO,B,50-75k,26
25,male,literal,9,5,5,N,Y,OO,<HS,<10k,34
50,female,battle,3,5,6,N,Y,M,OO,100-150k,54
8,male,literal,4,6,6,Y,OO,F,OO,100-150k,61
0,female,literal,17,6,4,Y,N,F,OO,<10k,47
25,male,battle,0,3,6,N,N,M,OO,>150k,51
5,male,journey,0,6,6,N,Y,OO,M,>150k,19
50,female,journey,2,6,4,Y,N,F,A,OO,29
43,female,journey,6,6,3,Y,Y,F,B,50-75k,25
38,male,battle,0,6,6,N,N,F,<HS,75-100k,25
30,male,literal,0,5,6,N,Y,M,P,75-100k,41
40,male,battle,8,3,6,N,N,F,D,>150k,38
35,male,literal,2,5,6,N,N,F,<HS,OO,34
50,female,battle,1,6,6,N,N,M,OO,100-150k,57
25,female,literal,17,5,5,N,OO,F,HS,50-75k,28
8,female,journey,9,3,6,N,OO,OO,M,25-50k,36
0,male,literal,0,6,6,OO,Y,M,B,<10k,76
7,female,battle,7,6,6,N,OO,NB,A,OO,55
25,male,literal,0,6,6,N,Y,F,P,10-25k,59
25,female,battle,5,5,2,N,N,F,<HS,<10k,60
39,male,battle,5,5,6,Y,OO,F,A,50-75k,71
30,male,literal,2,4,6,N,N,M,B,25-50k,22
43,female,battle,4,5,5,Y,N,F,A,<10k,22
33,male,literal,3,6,3,N,Y,F,D,<10k,51
39,male,battle,6,6,5,N,Y,F,A,75-100k,45
31,female,journey,4,5,6,N,Y,F,HS,50-75k,55
0,female,battle,1,6,3,N,Y,M,<HS,75-100k,38
0,male,journey,0,6,6,N,N,M,P,>150k,54
6,female,battle,2,6,5,N,Y,OO,M,50-75k,44
12,male,literal,3,5,5,N,Y,F,<HS,75-100k,26
0,male,literal,0,4,6,N,Y,M,D,100-150k,28
3,male,literal,4,6,6,Y,N,M,B,>150k,53
5,female,literal,0,4,6,Y,N,F,P,OO,55
9,male,journey,2,6,5,N,OO,M,HS,<10k,19
2,male,literal,1,5,5,N,Y,M,<HS,25-50k,25
8,female,journey,1,6,6,N,Y,OO,P,25-50k,52
32,female,literal,3,6,4,N,OO,F,D,<10k,40
24,male,literal,2,6,6,N,N,NB,OO,25-50k,60
10,female,literal,0,6,4,Y,Y,M,A,OO,41
45,male,battle,5,5,5,N,OO,M,HS,OO,69
14,male,literal,1,6,5,Y,N,NB,OO,10-25k,70
39,female,battle,7,6,6,N,N,F,OO,OO,72
6,male,literal,0,6,5,N,N,M,A,<10k,38
1,female,battle,2,6,4,N,N,F,HS,50-75k,63
10,male,battle,1,6,6,N,Y,F,M,OO,21
25,male,journey,5,6,5,N,N,F,B,>150k,35
17,male,battle,0,6,6,N,Y,M,A,75-100k,76
22,male,literal,1,6,6,N,N,M,M,75-100k,59
50,male,literal,0,6,4,N,N,F,OO,50-75k,78
42,male,journey,28,5,5,N,Y,F,HS,50-75k,45
19,female,literal,1,6,5,N,Y,F,P,25-50k,57
0,female,journey,9,4,6,N,OO,F,A,25-50k,76
10,male,journey,15,6,6,N,N,M,M,>150k,50
43,male,battle,9,6,6,Y,N,F,P,<10k,25
39,male,literal,12,6,6,N,Y,M,P,>150k,33
25,female,battle,7,6,6,Y,Y,M,<HS,25-50k,52
0,male,battle,2,5,6,N,N,F,P,10-25k,77
50,male,battle,1,5,6,N,OO,F,OO,25-50k,79
26,male,battle,1,6,6,N,N,M,D,<10k,50
26,male,literal,0,6,6,Y,N,NB,D,OO,23
50,male,battle,0,6,6,Y,N,M,D,<10k,34
49,male,literal,11,3,4,N,N,F,B,<10k,52
0,male,literal,0,5,6,N,N,F,A,10-25k,57
34,male,battle,1,6,5,N,N,M,D,75-100k,76
37,female,journey,0,6,5,OO,OO,F,HS,50-75k,62
36,female,battle,0,5,5,N,Y,M,<HS,OO,77
33,female,journey,9,6,5,N,N,M,B,>150k,19
39,male,journey,7,6,6,N,OO,F,HS,25-50k,68
8,male,battle,3,5,6,OO,N,M,P,10-25k,76
8,male,literal,7,6,6,N,OO,F,P,>150k,78
30,female,journey,1,6,6,N,Y,F,HS,<10k,51
50,female,literal,2,5,6,N,N,F,HS,75-100k,35
12,male,battle,0,6,6,N,N,OO,A,OO,24
25,male,battle,1,5,5,OO,Y,M,B,25-50k,41
25,female,journey,12,4,5,N,Y,F,M,>150k,38
50,male,journey,3,6,6,Y,N,M,A,<10k,50
7,female,literal,1,5,6,N,N,M,<HS,50-75k,35
34,female,literal,3,6,3,OO,N,F,A,OO,73
11,female,literal,1,5,6,N,N,M,HS,50-75k,76
25,female,battle,0,6,6,Y,Y,F,M,100-150k,68
36,male,battle,1,6,5,N,N,F,P,25-50k,70
20,female,battle,6,6,5,N,Y,M,OO,10-25k,19
25,male,journey,4,6,4,N,N,M,OO,OO,42
27,male,literal,3,4,6,N,OO,M,B,50-75k,30
19,female,journey,10,6,6,OO,Y,F,OO,75-100k,71
0,male,literal,11,6,5,Y,N,M,D,75-100k,53
25,male,journey,0,2,6,OO,Y,F,D,100-150k,47
36,male,literal,4,6,6,N,Y,F,P,25-50k,24
46,female,literal,3,5,5,N,Y,F,HS,<10k,29
50,male,journey,0,6,6,N,N,OO,B,75-100k,62
33,female,journey,5,6,5,N,N,M,<HS,50-75k,38
44,female,journey,0,6,6,N,Y,M,HS,OO,62
37,male,battle,2,6,6,N,Y,OO,P,25-50k,50
35,female,journey,1,6,6,N,Y,M,HS,OO,18
27,female,journey,0,6,5,Y,N,F,OO,50-75k,56
36,male,literal,16,6,6,N,Y,F,OO,50-75k,18
17,female,battle,0,4,6,N,N,NB,B,10-25k,63
32,female,journey,7,6,4,N,N,OO,OO,50-75k,50
32,male,literal,2,6,6,N,N,F,P,25-50k,40
38,female,literal,7,4,6,N,N,F,D,100-150k,70
6,male,literal,3,6,6,N,Y,M,P,50-75k,41
49,male,literal,5,4,3,N,OO,OO,<HS,25-50k,25
0,male,literal,3,5,6,N,N,M,OO,<10k,46
2,male,literal,3,4,6,OO,N,F,A,>150k,42
25,male,journey,3,6,5,Y,Y,F,D,100-150k,59
42,female,battle,0,5,6,Y,Y,F,OO,50-75k,75
0,male,battle,11,6,6,Y,N,F,A,50-75k,20
13,female,literal,9,4,6,N,N,M,OO,100-150k,49
28,male,literal,10,3,5,N,N,M,HS,10-25k,51
48,male,battle,9,6,6,N,Y,F,M,100-150k,62
11,male,literal,1,6,4,N,N,NB,B,50-75k,29
25,female,journey,11,6,6,Y,Y,F,P,10-25k,66
25,male,journey,2,6,6,N,Y,M,A,75-100k,44
0,male,literal,2,6,6,Y,N,F,HS,75-100k,38
6,female,battle,1,6,6,N,N,NB,M,10-25k,35
0,male,literal,1,6,6,N,N,M,M,75-100k,61
10,female,battle,0,6,6,N,N,M,HS,OO,18
0,male,journey,1,6,5,N,OO,F,B,75-100k,54
25,female,journey,3,4,2,N,N,M,B,>150k,54
28,female,literal,6,6,5,N,N,M,D,<10k,33
44,female,battle,4,6,5,OO,N,F,A,OO,74
25,female,battle,1,6,6,N,N,F,<HS,>150k,60
16,male,battle,3,6,5,N,Y,F,D,100-150k,75
8,female,battle,1,4,6,N,N,M,OO,>150k,25
35,female,journey,8,6,6,N,Y,F,OO,50-75k,19
0,male,literal,5,6,6,OO,N,M,<HS,10-25k,42
31,female,journey,4,4,6,N,N,OO,HS,100-150k,19
48,male,battle,12,5,5,N,N,F,<HS,>150k,35
1,male,literal,0,5,4,N,Y,F,OO,50-75k,79
35,male,battle,0,5,4,OO,Y,M,OO,>150k,40
44,female,journey,12,5,6,Y,Y,NB,OO,25-50k,21
25,male,literal,10,6,5,N,Y,F,A,10-25k,64
25,female,journey,13,6,6,N,N,F,<HS,OO,77
46,male,battle,4,6,6,Y,Y,NB,HS,OO,39
50,female,literal,1,6,6,N,Y,M,P,100-150k,19
28,male,literal,5,5,6,N,N,F,<HS,25-50k,56
33,male,battle,1,6,5,N,OO,F,A,<10k,75
39,female,battle,4,6,3,N,N,F,A,>150k,39
50,female,battle,8,5,5,OO,Y,NB,OO,>150k,65
19,male,literal,11,6,6,Y,N,OO,M,>150k,18
5,female,battle,2,6,6,Y,Y,F,B,<10k,69
32,female,battle,7,6,5,N,N,F,B,25-50k,43
35,female,literal,0,6,6,N,Y,M,<HS,25-50k,74
25,female,literal,4,3,6,N,Y,NB,D,10-25k,65
50,female,journey,1,5,5,N,N,F,D,75-100k,37
25,female,battle,1,1,5,OO,N,F,A,10-25k,70
3,female,journey,1,6,6,N,N,F,M,10-25k,52
31,male,journey,1,6,5,N,N,F,D,75-100k,32
6,female,journey,3,6,6,N,Y,F,M,50-75k,30
25,female,literal,11,6,2,Y,N,M,HS,10-25k,53
34,male,battle,6,6,6,N,OO,F,D,OO,38
23,male,journey,0,6,6,OO,OO,OO,M,10-25k,54
17,male,battle,1,6,6,Y,N,F,B,75-100k,51
27,male,journey,7,6,6,N,N,F,B,10-25k,49
10,female,journey,15,6,6,N,N,M,P,10-25k,41
10,male,battle,0,5,6,Y,N,F,HS,>150k,39
21,male,journey,0,5,4,N,Y,M,OO,25-50k,61
8,male,literal,0,6,6,N,N,OO,M,<10k,71
8,female,battle,5,6,5,N,OO,OO,OO,75-100k,39
43,female,journey,17,5,4,N,N,F,OO,100-150k,18
22,female,journey,0,5,5,N,N,M,M,>150k,21
2,male,literal,0,6,6,Y,N,M,OO,25-50k,46
8,male,literal,1,6,6,N,N,OO,A,75-100k,78
0,male,journey,4,6,5,Y,N,F,OO,25-50k,78
25,female,journey,0,2,5,N,N,M,HS,OO,54
0,male,journey,1,6,5,Y,Y,NB,HS,>150k,54
9,male,journey,5,4,4,N,Y,F,M,50-75k,79
0,male,journey,3,5,6,Y,OO,M,OO,100-150k,24
41,male,battle,0,4,6,N,N,M,D,50-75k,68
28,female,literal,1,6,6,N,N,M,M,50-75k,53
25,male,literal,13,6,6,N,Y,M,A,100-150k,71
14,male,battle,0,5,6,N,Y,M,A,25-50k,22
6,male,literal,5,6,6,N,N,OO,HS,>150k,38
48,female,literal,3,4,6,N,N,M,OO,100-150k,26
2,male,battle,7,6,4,N,Y,OO,<HS,10-25k,61
50,female,journey,3,6,6,N,Y,F,A,50-75k,43
23,male,battle,2,6,6,N,N,F,OO,100-150k,60
16,female,literal,8,6,6,Y,N,F,HS,100-150k,76
50,female,literal,1,5,6,Y,N,M,<HS,100-150k,50
25,male,journey,1,6,5,Y,Y,M,M,100-150k,18
50,female,battle,0,6,6,Y,Y,F,B,<10k,75
15,male,battle,2,6,4,N,N,NB,B,75-100k,39
41,female,battle,0,6,6,OO,Y,F,P,25-50k,26
4,female,battle,0,6,6,N,OO,F,P,10-25k,49
31,male,literal,6,6,5,N,N,M,HS,10-25k,42
25,male,literal,5,6,5,N,N,M,A,50-75k,24
50,female,journey,1,6,6,Y,Y,F,B,50-75k,29
50,female,literal,1,5,6,N,N,F,M,OO,61
25,female,battle,1,6,6,N,N,NB,<HS,75-100k,69
5,female,battle,3,6,6,N,Y,M,B,<10k,64
50,female,battle,0,6,6,OO,Y,F,P,25-50k,61
10,female,journey,11,5,4,N,OO,F,A,25-50k,22
16,female,journey,14,6,6,N,N,OO,A,10-25k,68
25,male,battle,8,6,6,N,Y,F,HS,100-150k,29
44,male,journey,0,5,6,N,N,M,<HS,75-100k,54
36,male,journey,0,6,5,Y,N,M,B,OO,54
0,female,battle,9,6,6,N,Y,F,HS,25-50k,39
0,female,literal,20,5,4,N,N,M,B,10-25k,68
25,male,journey,2,6,5,N,N,M,P,75-100k,46
24,female,journey,1,5,3,N,N,M,<HS,OO,60
50,female,journey,0,5,6,N,N,F,M,50-75k,70
17,male,journey,0,6,6,N,Y,M,P,10-25k,78
23,female,literal,0,5,6,N,N,M,P,25-50k,54
25,male,journey,1,6,6,N,N,M,<HS,75-100k,46
50,male,literal,5,6,6,N,Y,F,D,<10k,57
15,female,journey,6,6,6,Y,N,F,HS,OO,52
14,male,journey,2,6,6,Y,N,F,HS,25-50k,33
2,male,journey,3,3,6,Y,Y,M,P,<10k,53
24,male,battle,1,3,4,N,OO,OO,HS,<10k,61
25,male,battle,9,5,5,OO,Y,F,P,>150k,59
25,female,battle,4,6,6,N,Y,F,A,50-75k,42
16,male,battle,1,6,5,N,N,F,P,100-150k,25
6,female,journey,2,6,4,Y,N,F,HS,75-100k,49
17,male,battle,8,5,5,N,Y,F,B,100-150k,28
43,female,literal,2,5,6,Y,OO,F,<HS,25-50k,64
0,female,journey,2,6,5,Y,N,F,M,>150k,73
22,female,battle,1,6,6,Y,Y,F,P,OO,43
50,female,battle,1,6,5,N,N,M,A,100-150k,26
50,male,battle,4,6,6,Y,N,M,HS,OO,39
0,male,literal,12,5,2,N,N,M,P,50-75k,36
50,female,literal,13,2,6,N,OO,F,A,100-150k,67
25,female,literal,9,6,2,N,N,NB,<HS,<10k,77
0,male,journey,1,6,5,OO,N,F,D,75-100k,27
25,female,journey,2,6,6,N,N,M,A,50-75k,40
7,male,battle,8,6,6,OO,N,F,HS,>150k,25
15,male,literal,21,6,6,N,N,OO,P,OO,42
40,female,battle,0,6,6,N,N,M,P,75-100k,30
33,male,literal,0,4,6,N,N,F,B,75-100k,32
9,female,literal,3,5,6,Y,N,M,D,50-75k,21
29,male,battle,16,5,6,N,Y,OO,OO,>150k,60
